accountNumber,bankCode
"24021016","0001"
"60271518","0012"
"52627868","0055"
"43168972","0012"
"51414234","0064"
"21356424","0011"
"99306147","1015"
"08862312","0003"
"72630408","0089"
"00012533","0064"
"36449827","0007"
"04229369","0097"
"15902971","0061"
"53213369","0043"
"18268574","0002"
"43776962","0055"
"35645725","0069"
"37075863","0054"
"26441192","0001"
"08299893","0035"
"20189861","0053"
"94111443","0003"
"77015408","0043"
"22671181","0036"
"75291590","1015"
"61093658","0021"
"72347284","0056"
"22282877","0051"
"16454297","0064"
"01447235","0007"
"11025760","0043"
"33371240","0054"
"34136984","0056"
"57777003","0020"
"41826743","0097"
"05475161","0023"
"67682200","0011"
"07938076","0001"
"43216821","0016"
"04461318","0065"
"09774522","0007"
"85374309","0059"
"06118056","0059"
"08580101","0016"
"70086386","0016"
"95241726","0007"
"05200356","0003"
"65774083","0054"
"51532467","0070"
"29185121","0059"
"76236394","0006"
"08227027","0022"
"70601340","0048"
"96927658","0017"
"00399793","0012"
"95114940","0065"
"25083025","0069"
"95717342","0007"
"01785054","0054"
"69750432","0055"
"22219937","0011"
"58787520","0036"
"88218092","0076"
"58636126","0138"
"24019981","0074"
"43750287","0089"
"19815077","0068"
"41665512","0076"
"70880367","0059"
"04875769","0020"
"24474924","0076"
"21014472","0019"
"94020164","0051"
"53631128","0054"
"39186073","1015"
"90556032","0003"
"79760244","0018"
"47751532","0059"
"01682262","0076"
"36869876","0075"
"08180873","0050"
"50018014","0050"
"90120349","0045"
"01968519","0063"
"67369144","0089"
"77525412","0012"
"80068587","0069"
"96382891","0020"
"94542758","0063"
"25055720","0055"
"09844974","0059"
"51614665","0053"
"07365383","0042"
"88034664","0019"
"01343110","0053"
"67557807","0003"
"53385889","0051"
"40207967","0020"
"96983822","0059"
"51898648","0089"
"98892672","0013"
"51512165","0016"
"68257849","0053"
"67283947","0066"
"60157237","0042"
"86431993","0089"
"29643571","0089"
"09471841","0011"
"59143568","0019"
"98400589","0022"
"16207771","0013"
"95483072","0078"
"36763224","0035"
"37532065","1015"
"13550856","0007"
"29403202","0079"
"25859394","0023"
"42771459","0056"
"28145673","0032"
"72825702","0059"
"59210975","0032"
"29501520","0036"
"88695032","0055"
"13157966","0079"
"03610903","0068"
"23250922","0078"
"88676440","0089"
"37705585","0054"
"67273461","0054"
"33637346","0012"
"64050776","0055"
"43116005","0002"
"54996309","0016"
"89372598","0023"
"99907403","0068"
"23311572","0078"
"30154553","0063"
"80893473","0066"
"94273783","0055"
"64011569","0001"
"28368948","1015"
"16121940","0013"
"64275938","0011"
"25256089","0005"
"29835858","0013"
"91946820","0005"
"17637834","0070"
"99984610","0001"
"28872556","0006"
"61569963","0050"
"13349984","0012"
"35155683","0059"
"02910646","0065"
"71308829","0068"
"20959524","0005"
"54441847","0059"
"24769064","0020"
"90616723","0069"
"61697779","0016"
"49620375","0097"
"77240748","0001"
"13844272","0012"
"71340293","0021"
"45028099","0078"
"45629621","0062"
"19101049","0079"
"84858280","0002"
"32235836","0002"
"13588693","0079"
"93055605","0063"
"74224271","0062"
"18594107","0010"
"48764647","0070"
"93065960","0006"
"69519726","1015"
"85650445","0079"
"88943944","0023"
"60307076","0061"
"03008101","0089"
"47121115","0066"
"58185812","0056"
"02702882","0020"
"65247421","0055"
"78416148","0069"
"63917576","0011"
"29486428","0061"
"30422546","0062"
"25933385","0051"
"64554650","0054"
"65077514","0065"
"99562862","0054"
"10333921","0021"
"83192053","0001"
"15217573","0002"
"21506127","0020"
"42985750","0002"
"45625590","0002"
"46169441","0048"
"70018663","0005"
"32878913","0043"
"91031196","0048"
"62656253","0064"
"61633584","0001"
"70532381","0021"
"26365879","0042"
"76320696","0019"
"95240517","0064"
"39934680","0001"
"68063477","0007"
"60253506","0017"
"55845916","0069"
"04405543","0065"
"62127539","0068"
"52041984","0032"
"65264102","0062"
"83312043","0053"
"28474360","0011"
"62818308","0017"
"86246828","0061"
"30719537","0097"
"02430316","0070"
"16689346","0065"
"40566629","0074"
"81166490","0018"
"18650609","0076"
"26556375","0068"
"67326887","0068"
"72347269","0138"
"57803206","0054"
"33899391","0005"
"54958689","0018"
"45925352","0048"
"75060406","0076"
"57147248","0020"
"96967835","0001"
"66987812","0017"
"36166303","0016"
"13417772","0079"
"68289292","0035"
"26446629","0020"
"09923995","0043"
"85238417","0048"
"80519958","0016"
"72121940","0074"
"13643439","0066"
"28582806","0050"
"71893158","0059"
"10673717","0076"
"72377534","0062"
"27942752","0065"
"86810348","0016"
"47796046","0010"
"37359383","0023"
"32035018","0035"
"84050575","0035"
"51431409","0012"
"27888840","0007"
"15725024","0032"
"39458879","0097"
"14327869","0010"
"89440370","1015"
"82436635","0036"
"87508052","0010"
"56560786","0020"
"31271223","0035"
"61714661","0011"
"22797565","0019"
"71382666","0032"
"75166331","0097"
"04722756","0064"
"77020142","0062"
"56728667","0011"
"12495938","0045"
"98679621","0061"
"15350243","0068"
"32412249","0070"
"80419288","0016"
"55336104","0053"
"64753414","0076"
"83274376","0059"
"18540608","0062"
"28258253","0070"
"32421522","0050"
"16284183","0059"
"96730586","0062"
"58982487","0070"
"21279704","0054"
"11515699","0066"
"82384271","0079"
"02718138","0097"
"72048073","0061"
"06258786","0003"
"47109082","0050"
"66245397","0016"
"35236920","0006"
"42114133","0001"
"60117442","0053"
"81378201","0045"
"15231400","0018"
"75895840","0079"
"56974136","0005"
"90057574","0070"
"89630744","0062"
"25040513","0053"
"05933613","0002"
"96155525","0021"
"50169768","0005"
"06281306","0002"
"12064810","0032"
"47975898","0059"
"51306427","0068"
"89395615","0021"
"56147327","0055"
"11949751","0070"
"50270281","1015"
"75060351","0055"
"01198038","0016"
"21965365","0066"
"36617260","0006"
"45175105","0003"
"12519707","0043"
"70968021","0016"
"08809663","0018"
"87565388","0021"
"03567492","0018"
"68032285","0065"
"07111340","0023"
"17011715","0069"
"55130846","0054"
"93823081","0079"
"19311067","0063"
"42327681","0078"
"92693956","0022"
"10528864","0053"
"04832792","0138"
"71408748","0079"
"60534251","0065"
"42976768","0011"
"05953349","0043"
"76990142","0138"
"04032396","0032"
"44281130","0064"
"67076026","0001"
"12043119","0035"
"80187870","0079"
"40190202","0011"
"64520016","0007"
"74754000","0011"
"35670124","0020"
"73800290","0007"
"14672473","0068"
"22031710","0001"
"13291274","0012"
"99696376","0011"
"20180272","0035"
"97160732","0011"
"89127214","0059"
"32889366","0005"
"85857312","0017"
"71537291","0051"
"83200329","0021"
"03208679","0012"
"99738161","0007"
"46018194","0011"
"40847032","0070"
"52951599","0050"
"02060166","0050"
"93891634","0070"
"48177050","0079"
"23213542","0076"
"43700892","0063"
"98944142","0075"
"08237424","0062"
"97733768","0061"
"93594096","0068"
"96670052","0076"
"24499234","0006"
"67639119","0078"
"56655185","0043"
"79434394","0035"
"04309253","0078"
"64954913","0065"
"78636834","0061"
"73062907","0022"
"23239305","0032"
"53325263","0036"
"70393887","0065"
"56114956","0076"
"38249261","0059"
"09186093","0010"
"69800879","0054"
"36125568","0051"
"22048878","0002"
"42523752","0068"
"29060184","0002"
"97982435","0076"
"88815915","0010"
"66622721","0053"
"38927901","0020"
"21160233","0048"
"35472145","0066"
"07256652","0018"
"09152649","0020"
"16393060","0012"
"33316798","0066"
"90174312","0035"
"08002781","0022"
"66868352","0064"
"90224730","0050"
"10787497","0032"
"54368420","0001"
"07142871","0050"
"47605184","0017"
"88868913","0097"
"67449216","0007"
"91525786","0018"
"45907786","0070"
"33146373","0061"
"14457133","0021"
"27445726","0036"
"33815462","0138"
"71749278","0053"
"15680450","0053"
"99299642","0059"
"75479448","0023"
"25955735","0036"
"55651041","0032"
"65489853","0056"
"93939964","0064"
"00383596","0055"
"47323739","0013"
"66798222","0050"
"56389322","0062"
"25235631","0013"
"25559846","0079"
"41364589","0063"
"01990926","0059"
"09223283","0063"
"76658280","0056"
"23207717","0061"
"23456584","0013"
"81396544","0062"
"93273686","0070"
"85531553","0079"
"97281433","0036"
"21128430","0012"
"37471311","0062"
"33914326","0003"
"22134402","0023"
"73996492","0078"
"75645922","0076"
"47896043","0070"
"07406426","0069"
"05282168","0036"
"40914640","0016"
"34310019","0053"
"46823554","0007"
"75145172","0018"
"50925972","0048"
"29714178","0075"
"05264084","0051"
"05197151","0074"
"35011295","0051"
"61160442","0010"
"54336561","0016"
"35005536","0074"
"06704079","0016"
"98758780","0068"
"72664085","0003"
"57077090","0011"
"26933204","0035"
"63846615","0078"
"50091958","0013"
"42569044","0017"
"30491597","0018"
"83481239","0002"
"96221440","0066"
"20679537","0051"
"39340912","0032"
"53807154","0089"
"61181806","0001"
"43325521","0051"
"57367331","0048"
"99875095","0076"
"68895107","0097"
"10021857","0053"
"65342784","0018"
"84446615","0059"
"54662868","0068"
"63534194","0063"
"51606320","0054"
"11637676","0068"
"91423834","0043"
"47167361","0042"
"05097638","0053"
"98909466","0005"
"63553373","0097"
"33802076","0089"
"34527523","0078"
"95188231","0075"
"02184689","1015"
"65651373","0016"
"70286198","0089"
"72136159","0001"
"79448061","1015"
"71402475","1015"
"10558864","0059"
"03049050","0075"
"97960472","0064"
"01294329","1015"
"71135035","0074"
"29432238","0032"
"18928497","0068"
"76495674","0048"
"11108196","0001"
"07424127","0061"
"42819351","0051"
"06757128","0032"
"33025140","0063"
"37454176","0001"
"54131400","0051"
"60543540","0051"
"85339498","0061"
"46129569","0023"
"95494220","0006"
"87806270","0005"
"43134999","0020"
"79003677","0050"
"12370433","0032"
"49691628","0074"
"81598874","0003"
"53422171","0079"
"22510610","0078"
"52134395","0074"
"02507563","1015"
"11486489","0055"
"85277845","0063"
"38763245","0017"
"60430052","0069"
"44119000","0017"
"75931360","0053"
"03294789","0035"
"68854976","0001"
"56946570","0054"
"34399075","0064"
"57440612","0066"
"41678307","0016"
"92356369","0010"
"47592708","0006"
"03240369","0068"
"25849470","0022"
"05732199","0054"
"49112023","0078"
"81928047","0018"
"03752192","0064"
"23542941","0035"
"99737235","0036"
"52961099","0064"
"24457488","0079"
"65259950","0016"
"75921959","0013"
"92790818","0059"
"60026642","0043"
"44909783","0018"
"52083299","0063"
"49755051","0001"
"83674839","0048"
"56015294","0017"
"69868003","0055"
"52260169","0048"
"62462531","0138"
"51736437","0055"
"09513179","0059"
"40459281","0069"
"50186684","0036"
"75809960","0064"
"70019892","0007"
"11333289","0064"
"61393619","0050"
"57070762","0042"
"90668160","0006"
"97909630","0048"
"44733272","0012"
"05317035","0003"
"03652456","0066"
"65740016","0002"
"62174875","0050"
"99105203","0022"
"13710217","0074"
"31708044","0089"
"31864811","0053"
"15944063","0011"
"71791673","0013"
"25846870","0048"
"56403637","0064"
"85703820","0069"
"43010722","1015"
"63470099","0078"
"51222839","0023"
"51292416","0045"
"75963628","0069"
"41043211","0011"
"18808318","0012"
"84747328","0021"
"17172990","0043"
"65495599","0036"
"15211786","0089"
"60938227","0006"
"23375598","0089"
"05555650","0006"
"78828947","1015"
"34769089","0078"
"26349776","0055"
"87495992","0023"
"49024856","0023"
"35237517","0048"
"15701954","0036"
"50948775","0017"
"87156918","0036"
"83851105","0010"
"32004898","0022"
"49119772","0068"
"33855132","0053"
"39616223","0076"
"29619919","0066"
"94952908","0011"
"24087599","0023"
"86561454","0078"
"34870771","0070"
"23146145","0007"
"50823289","0036"
"38769178","0063"
"05170907","0022"
"83202237","1015"
"44370542","0003"
"58514259","0076"
"41911334","0062"
"24149923","0006"
"02250642","0022"
"56548034","0022"
"09923210","0056"
"05904430","0065"
"15378358","0017"
"57686445","0016"
"04015765","0036"
"38904590","0076"
"99922023","0045"
"96456322","0063"
"41206798","0059"
"10625206","0017"
"59419620","0068"
"94136881","0001"
"66520596","0055"
"47707232","0045"
"87709232","0069"
"45733536","0005"
"84409857","0005"
"15989400","0059"
"85334677","0010"
"94899204","0005"
"98009390","0051"
"89478292","0066"
"43719695","0061"
"98774794","0020"
"04551758","0097"
"92172601","0036"
"97713991","0016"
"43184671","0056"
"90730499","0012"
"68300958","0055"
"65892791","1015"
"87970370","0097"
"34793466","0045"
"77191397","0050"
"87081675","0068"
"82797799","0061"
"14835190","0054"
"30794786","0070"
"81670345","0003"
"07502905","0074"
"32670188","0055"
"61257040","0061"
"50757471","0063"
"34043756","0054"
"22925114","0042"
"86278143","0019"
"57717757","0013"
"01664420","0043"
"00935193","0053"
"73270894","0063"
"97204311","0051"
"84791780","0078"
"37520326","0055"
"76464688","0059"
"59898280","0020"
"57987414","0007"
"61427625","0012"
"19061783","0051"
"18981082","0078"
"34282726","0019"
"70048958","0070"
"58122898","0017"
"44509891","0005"
"12986436","0062"
"06044693","0042"
"32756323","1015"
"69760930","0011"
"77615410","0001"
"91531630","0064"
"17215032","0097"
"02920608","0006"
"45153343","0045"
"42809149","0068"
"05206363","0006"
"23060707","0005"
"59961193","0035"
"69456315","0075"
"34216159","0063"
"61274138","0001"
"52582808","0013"
"88681618","0012"
"71085698","0048"
"66196606","0078"
"31695732","0065"
"43123746","0055"
"47795811","0048"
"68432203","0053"
"18848625","0048"
"68154013","0006"
"74447362","0053"
"71702540","0012"
"26073534","0048"
"97092088","0018"
"59346778","0021"
"08031486","0016"
"67512062","0007"
"21264275","0042"
"95336473","0076"
"16664961","0059"
"52562652","0036"
"04552006","0061"
"23433128","0003"
"93231930","1015"
"70184745","0010"
"88958344","0062"
"38465415","0068"
"02147093","0045"
"43827240","0051"
"62157425","0055"
"04581387","0016"
"65219670","0097"
"67936395","0042"
"20151645","0063"
"33282699","0050"
"92785875","0062"
"96521266","0070"
"50111216","0089"
"05792746","0078"
"33517841","0002"
"39334594","0032"
"77241976","0007"
"84087265","0035"
"94574597","1015"
"02329389","0068"
"09583478","0075"
"59520006","0043"
"12616197","0019"
"47048815","0045"
"26975096","0069"
"30433158","0068"
"65770429","0002"
"93673144","0001"
"84710011","0069"
"25325486","0019"
"11006453","0056"
"75954746","0020"
"73926386","0062"
"90020097","0097"
"62182313","0068"
"24645166","1015"
"01046778","0006"
"37664783","0065"
"97400632","0075"
"33665278","0016"
"96825214","0036"
"15052213","0006"
"82333964","0042"
"24772158","0050"
"12386769","0079"
"36373175","0005"
"29646575","0061"
"28648961","0074"
"30824440","0059"
"15085499","0045"
"17486800","0059"
"13381061","0059"
"12742983","0005"
"93930956","0020"
"30578747","0017"
"07009551","0018"
"60548867","0069"
"03461199","0013"
"98409685","0138"
"53128728","0068"
"18819295","0055"
"54884664","0003"
"07571281","0064"
"46625544","0078"
"31917266","0036"
"33145533","0003"
"56194292","0020"
"66262564","0018"
"89106993","0001"
"47556363","0069"
"65144970","0097"
"05284832","0036"
"26741300","0048"
"27359576","0035"
"65110161","0066"
"44241578","0017"
"18797264","0068"
"02885220","0061"
"16948178","0042"
"76269601","0013"
"72232254","0097"
"83917882","0075"
"00737207","0065"
"22948924","0007"
"40967459","0065"
"70799392","0078"
"50625794","0048"
"08787660","0069"
"39429345","0042"
"33821039","0069"
"42640333","0064"
"40528289","0022"
"90087180","0007"
"82649897","0035"
"82387824","0018"
"25947572","0138"
"35304569","0036"
"85945303","0068"
"62300850","0017"
"18713089","0036"
"92372688","1015"
"55249020","0097"
"20084114","1015"
"37039700","0054"
"82658054","0042"
"64458425","0078"
"23682540","0075"
"86931513","0075"
"08881951","0054"
"66391551","0068"
"00610873","0068"
"57428405","0097"
"87023872","0059"
"24930062","0045"
"75908173","0022"
"90581450","0056"
"45106314","0013"
"41052823","0056"
"46357505","0013"
"05937762","0019"
"88223909","0032"
"41862038","0075"
"80091393","0043"
"34997755","0065"
"59918440","0022"
"96000308","0018"
"24445360","0064"
"91772137","0055"
"89364032","0021"
"67919511","0016"
"63440037","0042"
"10684588","0055"
"19032931","0051"
"12393255","0065"
"49318371","1015"
"52768639","0078"
"64868336","0075"
"84243216","0061"
"24616666","0065"
"30254511","0061"
"60513813","0059"
"18869225","0070"
"75969477","0036"
"17070410","0045"
"60072339","1015"
"17086508","0002"
"77009829","0051"
"65805104","0064"
"86998281","0075"
"48182002","0023"
"29358205","0016"
"10704202","0011"
"76611076","0079"
"31865410","0064"
"45683960","0035"
"72603322","0068"
"09664481","0061"
"62208785","0035"
"62593119","0016"
"86662287","0074"
"59080527","0043"
"00343764","0048"
"72876376","0023"
"91054275","0017"
"85485662","0054"
"27465322","0013"
"38332109","0045"
"37929733","0043"
"77735359","0011"
"15732179","0016"
"36317441","0070"
"80393372","0002"
"04645708","0138"
"05780847","0056"
"21812039","0006"
"03750314","0061"
"80316987","0075"
"07391262","0043"
"05279119","0061"
"71350587","0079"
"80781609","0051"
"62783827","0075"
"88593765","0042"
"85090069","0003"
"37380973","0018"
"76514940","0035"
"77673607","0074"
"88619891","0002"
"02086896","0017"
"28994856","0006"
"26634652","0001"
"39096483","0042"
"32717489","0089"
"59125540","0045"
"62364674","0011"
"13201801","0006"
"35703754","0001"
"58308645","0005"
"64691063","0089"
"29714205","0048"
"83301016","0138"
"39106102","0045"
"57998572","0078"
"61923567","0018"
"26883242","0005"
"16842651","0069"
"05505068","0002"
"01155253","0097"
"76078342","0097"
"97941567","0043"
"25392765","0003"
"94645498","0061"
"94327542","0069"
"79071150","0022"
"91761783","0054"
"41378965","0019"
"74628300","0010"
"33491397","0075"
"13959258","0066"
"02212819","0076"
"30168753","0048"
"62889255","0005"
"48734669","0066"
"33919136","0068"
"77621433","0048"
"11067371","0069"
"34329816","0054"
"40440335","0042"
"06902201","0068"
"54192423","0043"
"66482665","0003"
"50563549","0065"
"20543009","0043"
"21391170","0003"
"98908719","0075"
"41918962","0043"
"47991849","0010"
"45873880","0070"
"32521079","0012"
"84765864","1015"
"42636795","0062"
"73748995","0078"
"40720144","1015"
"16638672","0023"
"88632407","0074"
"02875124","0065"
"82545624","0097"
"36780423","0010"
"98483357","0010"
"68275760","0076"
"34851829","0048"
"80622017","0019"
"45501486","0018"
"67553975","0022"
"90962221","0048"
"48176131","0036"
"84268830","0036"
"62121615","0035"
"98907277","0066"
"11925656","0068"
"63117444","0078"
"86207254","0055"
"78538885","0051"
"52572849","0062"
"88634396","0002"
"38517389","0089"
"20849979","0097"
"25857867","0089"
"37043844","0022"
"27813503","0079"
"74169598","0065"
"39616267","0089"
"18118483","0078"
"46435731","0045"
"17893760","1015"
"00307343","0059"
"59111195","0013"
"57489942","0062"
"53402929","0074"
"30129469","1015"
"04357373","1015"
"80232751","0010"
"77821260","0048"
"31489142","0070"
"11268818","0053"
"27038035","0013"
"27859211","0016"
"54712317","0055"
"26099396","0001"
"66698366","0021"
"30657628","0011"
"23472577","0054"
"26502667","0050"
"91559424","0048"
"75921681","0043"
"83757413","0097"
"20125531","0002"
"36969941","0003"
"35819741","0018"
"68851231","0089"
"20298870","0010"
"70717712","0005"
"66423805","0006"
"59269936","0079"
"53945479","0022"
"93757414","0001"
"73531168","0062"
"09044921","0089"
"19905970","0055"
"32948775","0002"
"29425455","0074"
"66369980","0075"
"62605988","0013"
"83906883","0017"
"56998967","0019"
"32871154","0074"
"89285601","0001"
"60250965","0007"
"11191551","0048"
"06508807","0020"
"28914705","0059"
"76454353","0138"
"55869213","0032"
"71665759","0043"
"11082650","0059"
"92664651","0053"
"14337251","0001"
"48428250","0070"
"57848091","0069"
"12443047","0013"
"54024795","0013"
"59506026","0074"
"53113608","0089"
"60894557","0017"
"28174652","0070"
"11789946","0055"
"54709102","0074"
"71375268","0051"
"76951940","0045"
"34022523","0012"
"39301499","0022"
"39321719","0006"
"17271499","0010"
"81130062","0001"
"01792469","0001"
"54992185","0020"
"83831039","0035"
"45050571","0055"
"72222761","0032"
"35840393","0021"
"29671702","0061"
"77037565","0001"
"49956131","0055"
"88452352","0068"
"20148362","0003"
"91261701","0018"
"81111898","0064"
"34555133","0051"
"79647361","0054"
"89529884","0064"
"47627146","0012"
"52295810","0050"
"31726618","0089"
"46688250","0006"
"21599526","0076"
"52638233","0007"
"13524244","0050"
"84250181","0043"
"93017970","0097"
"63166555","0035"
"68254779","0042"
"34103028","0089"
"09689478","0019"
"96553334","0018"
"85886066","0051"
"72292979","0074"
"77797743","0012"
"12580434","0022"
"54349868","0065"
"69626987","0063"
"54488512","0048"
"37116565","0056"
"16503970","0018"
"26896719","0075"
"64851318","0076"
"03023421","0023"
"49942629","0054"
"17754806","0005"
"57458670","0063"
"99608189","0053"
"06417113","0066"
"30363055","0075"
"50768707","0138"
"54747819","0076"
"07937062","0050"
"48504422","0079"
"41569184","0070"
"82264103","0062"
"43483161","0061"
"16091496","0048"
"64802595","0066"
"51269896","0079"
"08463430","0055"
"99731271","0045"
"15397053","0043"
"30528522","0059"
"06979607","0062"
"95087916","0002"
"70731503","0035"
"71230704","0011"
"31050823","0063"
"03193725","0055"
"01356285","1015"
"48125394","0074"
"28767176","0043"
"66234116","0007"
"93541351","0017"
"05473012","0055"
"59743993","0138"
"29838566","0051"
"53979575","0048"
"92428785","0079"
"08733906","0050"
"11842613","0053"
"94007341","1015"
"59540068","0050"
"67769814","0063"
"86636081","0048"
"54129227","0021"
"98701568","0062"
"66680301","0076"
"80119871","0020"
"11378670","0005"
"73114949","0056"
"41352701","0069"
"42782669","0032"
"41319200","0010"
"27281919","0053"
"52949165","0138"
"56117246","0001"
"93794768","0074"
"46696186","0061"
"34890233","0069"
"38109069","0023"
"92253858","0048"
"72539963","0035"
"47317612","0010"
"79801742","0043"
"31596607","0036"
"36143773","0064"
"34155267","0075"
"49255877","0020"
"87248276","0070"
"53789048","0011"
"12432934","0068"
"86166287","0063"
"16574989","0032"
"88867215","0074"
"67832178","0043"
"72311979","0021"
"04879390","0070"
"40605869","0010"
"19853377","0079"
"11371976","0064"
"52468837","0020"
"56039664","0069"
"94904690","0089"
"16549177","0043"
"15487026","0097"
"63039246","0075"
"20709201","0051"
"50325825","0064"
"98163541","0050"
"51160664","0056"
"28262099","0055"
"17127086","0053"
"32723586","0053"
"42958346","0045"
"04013928","0002"
"65667154","0070"
"38341536","0076"
"50429894","0011"
"60448977","0023"
"18893686","0089"
"41958527","0079"
"64376875","0053"
"46331758","0022"
"62462260","0012"
"53648020","0002"
"64379147","0089"
"90283254","0012"
"63477717","0001"
"17512009","0055"
"34449599","0001"
"05684393","0056"
"82778534","0045"
"89190072","0013"
"73490504","0065"
"70901948","0042"
"76841103","1015"
"30747927","0053"
"46063782","0062"
"72615326","0010"
"43271772","0079"
"64823848","0075"
"48940388","0017"
"83260640","0001"
"15713040","0019"
"65913308","0006"
"32290130","0007"
"70837037","0007"
"31014475","0068"
"80881807","0018"
"09945263","0078"
"20578357","0022"
"83556633","0048"
"35703915","0013"
"71171476","0054"
"83884923","0056"
"11787887","0068"
"37669268","0061"
"52722145","0001"
"22313561","0063"
"54615478","0007"
"98332401","0020"
"97766038","0045"
"34941776","0006"
"33239970","0138"
"00627068","0003"
"43651870","0074"
"62315451","0051"
"90579454","0074"
"80516751","0066"
"01403559","0089"
"00264923","0069"
"05783119","0021"
"07889323","0065"
"32563260","0017"
"36046685","0078"
"13066250","0001"
"07405486","0042"
"40082100","0043"
"28510997","0017"
"78816787","0054"
"08364962","0054"
"96714032","0043"
"14639026","0013"
"53036722","0066"
"18212008","0020"
"29456874","0011"
"00374178","0053"
"57539196","0055"
"84100848","0064"
"01901347","0035"
"11799295","0021"
"15351805","0001"
"35312734","0021"
"10586969","0089"
"94566096","0059"
"82695734","0001"
"51870545","0003"
"22156939","0076"
"16711326","0066"
"55909140","0074"
"86552227","0065"
"93513969","0035"
"09435419","0018"
"13545695","0076"
"19636577","0013"
"12349673","0032"
"97071635","1015"
"08714066","0020"
"88819193","0054"
"63729441","0068"
"85333420","0013"
"23238961","0010"
"56863098","0089"
"78064253","0068"
"40111607","0019"
"44990737","0011"
"80433734","0055"
"59944153","0001"
"72834929","0076"
"85478927","0032"
"67395753","0002"
"18259566","0056"
"75762380","0005"
"51148760","0097"
"64343727","0053"
"77002564","0066"
"57988253","0089"
"36949092","0065"
"79267775","0021"
"18204746","0066"
"96532971","0055"
"41357613","0045"
"78084977","0016"
"08570632","0022"
"39332643","0036"
"81679666","0043"
"84856123","0021"
"26355387","0063"
"22555197","0069"
"36529110","0019"
"03202417","0035"
"39041215","0007"
"86568780","0002"
"98399127","0002"
"96048132","0001"
"62495842","0068"
"31106731","0089"
"05838865","0016"
"97620864","0019"
"75546046","0048"
"57336268","0010"
"23834205","0006"
"31455147","0005"
"87087679","0016"
"25586547","0005"
"07301441","0074"
"43761356","0076"
"06370678","0022"
"94017518","0003"
"85902404","0032"
"86798200","0011"
"88714277","0069"
"66405956","0001"
"41184213","0020"
"55136042","0055"
"43495346","0068"
"09876898","0097"
"60455622","0018"
"68690978","0007"
"57286917","0076"
"66464228","0043"
"74437085","0043"
"14393363","0076"
"05164589","0138"
"15503202","1015"
"21017383","0069"
"23235077","0011"
"26618836","0012"
"63424612","0076"
"15644667","0023"
"64572195","0002"
"17244529","0019"
"54599430","0138"
"18999598","0012"
"97752867","0050"
"36008602","0050"
"84690141","0065"
"37986833","0012"
"58960380","0016"
"66952831","0097"
"89158515","0138"
"69217730","0054"
"95122039","0001"
"58570459","0048"
"11375497","0054"
"29495474","0050"
"28102600","0054"
"53049636","0018"
"36327997","0032"
"69732556","0016"
"48474576","0063"
"47467011","0023"
"94006666","0048"
"14158680","0054"
"27014764","0069"
"22533835","0020"
"47378672","0036"
"99097981","0066"
"44846245","0002"
"43636837","0065"
"85534486","0068"
"41848990","0066"
"29395328","0002"
"68489626","0011"
"29385214","0050"
"45903558","0075"
"98877983","0061"
"02931573","0061"
"18851521","0018"
"01666929","0056"
"36512587","0048"
"74599260","0013"
"46897162","0066"
"92431666","0002"
"93508920","0055"
"84099131","0075"
"17379539","0032"
"94798039","0089"
"71408275","0076"
"77634135","0036"
"75858187","0138"
"37657414","0064"
"80458407","0079"
"88822106","0068"
"88709682","0023"
"27869596","0002"
"34129980","0068"
"03236321","0023"
"22418226","0018"
"46742376","0017"
"06838513","0021"
"41715583","0042"
"61168466","0006"
"59606293","0010"
"41284874","0010"
"25177255","0070"
"89100002","0069"
"02115669","0016"
"11748680","1015"
"95232899","0016"
"52461166","0074"
"89809076","0063"
"34220993","0013"
"78431256","0022"
"71788487","0065"
"15403513","0022"
"15945989","0016"
"24696865","0036"
"60669799","0078"
"07747145","0007"
"85330195","0068"
"77229958","0018"
"26875102","0006"
"52154823","0035"
"14088570","0062"
"95920281","0019"
"67055465","0001"
"57044575","0097"
"60503201","0097"
"32835820","0053"
"01638900","0068"
"54229138","0079"
"92074240","0020"
"13202600","0022"
"62839103","0066"
"23594379","0005"
"28930118","0003"
"60566635","0042"
"74510038","0001"
"63362615","0059"
"28543928","0053"
"94636000","0089"
"00963115","1015"
"66662239","0001"
"88480899","0016"
"02568731","0006"
"69935600","0006"
"84688281","0021"
"90716736","0051"
"02105034","0089"
"13288232","0045"
"04934319","0056"
"62317871","0066"
"68125607","0023"
"96365619","0010"
"67434139","0017"
"35932771","0089"
"59896903","0059"
"07069924","0056"
"03596711","0068"
"10632416","0076"
"02790963","0074"
"12563965","0023"
"80303690","0069"
"12151609","0020"
"92395223","0020"
"93292492","0003"
"44146107","0032"
"00033286","0076"
"63169074","0045"
"47374558","0051"
"64031301","0138"
"91522139","0018"
"83609570","0036"
"80467265","0089"
"77253691","0043"
"57542414","0036"
"54072142","0010"
"23856107","0078"
"67716865","0012"
"38855719","0068"
"03523689","0074"
"64060096","0051"
"94322472","0069"
"70818109","0022"
"66544873","0011"
"25057504","0070"
"57363675","0074"
"22893017","0017"
"66506433","0012"
"81034542","0002"
"06257452","0070"
"49317863","0059"
"04731122","0065"
"62848624","0064"
"87071012","0055"
"84525623","0079"
"08981574","0078"
"34443739","0007"
"85650839","0013"
"75391214","0089"
"22903922","0011"
"18618610","0021"
"59002888","0063"
"62594575","0066"
"76451747","0035"
